tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2011-12-07,158.0,34.0,58.0,143.0,23.0,158.0,PM10,3,DKI4
2011-12-08,83.0,25.0,37.0,171.0,22.0,171.0,O3,3,DKI3
2011-12-09,89.0,22.0,32.0,171.0,30.0,171.0,O3,3,DKI3
2011-12-10,82.0,25.0,48.0,100.0,25.0,100.0,O3,2,DKI2
2011-12-11,53.0,14.0,37.0,151.0,15.0,151.0,O3,3,DKI2
2011-12-12,54.0,21.0,26.0,171.0,13.0,171.0,O3,3,DKI2
2011-12-13,71.0,24.0,42.0,82.0,19.0,82.0,O3,2,DKI3
2011-12-14,66.0,21.0,37.0,106.0,17.0,106.0,O3,3,DKI2
2011-12-15,53.0,17.0,23.0,117.0,12.0,117.0,O3,3,DKI2
2011-12-16,43.0,20.0,22.0,41.0,10.0,43.0,PM10,1,DKI4
2011-12-17,42.0,15.0,19.0,35.0,10.0,42.0,PM10,1,DKI4
2011-12-18,41.0,13.0,17.0,27.0,9.0,41.0,PM10,1,DKI4
2011-12-19,43.0,12.0,12.0,34.0,8.0,43.0,PM10,1,DKI4
2011-12-20,44.0,7.0,20.0,30.0,6.0,44.0,PM10,1,DKI4
2011-12-21,53.0,18.0,22.0,39.0,8.0,53.0,PM10,2,DKI4
2011-12-22,51.0,17.0,23.0,199.0,16.0,199.0,O3,3,DKI2
2011-12-23,50.0,19.0,25.0,201.0,13.0,201.0,O3,4,DKI2
2011-12-24,63.0,21.0,69.0,206.0,10.0,206.0,O3,4,DKI2
2011-12-25,57.0,18.0,39.0,190.0,13.0,190.0,O3,3,DKI2
2011-12-26,57.0,14.0,33.0,185.0,11.0,185.0,O3,3,DKI1
2011-12-27,46.0,15.0,35.0,90.0,12.0,90.0,O3,2,DKI2
2011-12-28,60.0,21.0,32.0,101.0,15.0,101.0,O3,3,DKI2
2011-12-29,58.0,28.0,29.0,76.0,14.0,76.0,O3,2,DKI2
2011-12-30,55.0,22.0,33.0,81.0,10.0,81.0,O3,2,DKI2
2011-12-31,37.0,19.0,22.0,81.0,9.0,81.0,O3,2,DKI2
